quantile,us_burden_pct,nigeria_burden_pct,ratio_ng_to_us,gap_pp,us_gross_pct,nigeria_net_pct
0.25,0.24166666666666667,0.0,0.0,-0.24166666666666667,0.2410840468866905,0.0
0.5,1.0570571078834028,1.8821704332980889,1.7805759208855338,0.8251133254146861,1.0460002874472643,1.9182756858544683
0.75,3.1584045302103227,6.714572083554289,2.1259379599190087,3.556167553343966,3.0617035465542286,7.197881457064575
0.9,7.874399557086768,16.31060552887921,2.0713459369991027,8.436205971792441,7.299599890490736,19.489454611949313
0.95,13.5547563545394,25.007673992501246,1.8449371820782554,11.452917637961846,11.936757899405142,33.34698642319997
0.99,42.13225534486512,48.19316220468506,1.1438543180328136,6.060906859819937,29.642993226750608,93.02511039375926
